Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Outlet_Sales_25%,Item_Outlet_Sales_75%,Item_Visiblity_25%,Item_Visbility_75%
0.09883876650000001,Starchy Foods,191.882,High,Tier 3,Supermarket Type1,3592.6567999999997,958.752,3592.6567999999997,0.0258983885,0.09883876650000001
0.099104741,Snack Foods,157.963,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0926762305,Frozen Foods,150.7392,Medium,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.1004406015,Fruits and Vegetables,115.0176,High,Tier 3,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09982679575,Baking Goods,179.166,High,Tier 3,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.099104741,Snack Foods,73.5038,Medium,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09056135225,Household,177.1054,Medium,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09056135225,Household,127.3678,Medium,Tier 3,Supermarket Type2,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.099104741,Snack Foods,198.0084,Medium,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.099104741,Snack Foods,106.7622,Medium,Tier 3,Grocery Store,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09982679575,Baking Goods,148.705,Medium,Tier 1,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.099104741,Snack Foods,155.5998,Medium,Tier 3,Grocery Store,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.085274988,Meat,191.4846,Medium,Tier 3,Supermarket Type2,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.10196820275,Dairy,111.657,Small,Tier 1,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.10196820275,Dairy,179.4318,Medium,Tier 3,Supermarket Type2,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.10196820275,Dairy,170.4106,Medium,Tier 3,Supermarket Type2,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09883876650000001,Starchy Foods,184.3924,Small,Tier 1,Supermarket Type1,3592.6567999999997,958.752,3592.6567999999997,0.0258983885,0.09883876650000001
0.09056135225,Household,208.927,Medium,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.1004406015,Fruits and Vegetables,38.319,Medium,Tier 3,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.10196820275,Dairy,44.9744,High,Tier 3,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09982679575,Baking Goods,45.3086,Medium,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.09056135225,Household,263.091,High,Tier 3,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.10196820275,Dairy,110.7228,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.1004406015,Fruits and Vegetables,114.7834,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,36.7506,Medium,Tier 3,Supermarket Type2,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926762305,Frozen Foods,226.1062,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.090649107,Others,66.0142,Medium,Tier 2,Supermarket Type1,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.09056135225,Household,185.6608,Small,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.099104741,Snack Foods,148.2076,Medium,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09982679575,Baking Goods,102.7648,High,Tier 3,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.0926762305,Frozen Foods,125.8678,High,Tier 3,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0769148715,Health and Hygiene,99.3384,Medium,Tier 2,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.1004406015,Fruits and Vegetables,227.5694,Medium,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,50.7666,Medium,Tier 3,Supermarket Type2,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.094603404,Soft Drinks,232.8958,High,Tier 3,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.1004406015,Fruits and Vegetables,83.9908,Medium,Tier 3,Supermarket Type2,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.1004406015,Fruits and Vegetables,229.601,Small,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09056135225,Household,254.1014,Small,Tier 1,Grocery Store,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.0926762305,Frozen Foods,215.0192,Small,Tier 1,Grocery Store,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926762305,Frozen Foods,55.7298,Medium,Tier 3,Supermarket Type3,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.085274988,Meat,220.0798,Small,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.0769148715,Health and Hygiene,123.773,Medium,Tier 3,Supermarket Type2,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.0769148715,Health and Hygiene,46.4086,Medium,Tier 3,Supermarket Type3,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.085274988,Meat,53.5324,Medium,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.1004406015,Fruits and Vegetables,82.7592,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.085274988,Meat,184.2292,Medium,Tier 3,Supermarket Type2,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.102407778,Canned,218.4798,Small,Tier 1,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09056135225,Household,248.6776,Small,Tier 1,Grocery Store,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.1004406015,Fruits and Vegetables,40.5454,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.10196820275,Dairy,264.5568,High,Tier 3,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.102407778,Canned,165.3184,High,Tier 3,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09982679575,Baking Goods,83.7934,Medium,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.08677710175,Hard Drinks,229.4694,Medium,Tier 2,Supermarket Type1,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.094603404,Soft Drinks,45.006,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.0926762305,Frozen Foods,79.2276,Medium,Tier 3,Supermarket Type2,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.09982679575,Baking Goods,59.422,Medium,Tier 3,Supermarket Type3,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.0926787895,Breads,60.1194,Medium,Tier 3,Supermarket Type3,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.09056135225,Household,159.7894,Small,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.1004406015,Fruits and Vegetables,196.3426,Medium,Tier 3,Supermarket Type2,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.08677710175,Hard Drinks,141.8128,Small,Tier 2,Supermarket Type1,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.094603404,Soft Drinks,141.9154,Small,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.099104741,Snack Foods,155.163,High,Tier 3,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0926787895,Breads,197.2742,High,Tier 3,Supermarket Type1,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.10196820275,Dairy,253.0356,Medium,Tier 3,Grocery Store,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09056135225,Household,117.6124,High,Tier 3,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09982679575,Baking Goods,93.0804,Medium,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.09982679575,Baking Goods,165.65,Small,Tier 1,Grocery Store,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.1004406015,Fruits and Vegetables,223.4772,Medium,Tier 3,Supermarket Type3,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.08677710175,Hard Drinks,129.3336,Small,Tier 1,Grocery Store,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.09982679575,Baking Goods,166.85,High,Tier 3,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.099104741,Snack Foods,188.4898,Medium,Tier 3,Supermarket Type2,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.099104741,Snack Foods,166.8816,Small,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.10196820275,Dairy,234.53,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.099104741,Snack Foods,252.5724,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.085274988,Meat,197.511,Medium,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.094603404,Soft Drinks,86.7882,Small,Tier 1,Grocery Store,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.09982679575,Baking Goods,168.7132,Medium,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.102407778,Canned,217.0824,Medium,Tier 3,Supermarket Type3,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.099104741,Snack Foods,161.0578,Medium,Tier 3,Grocery Store,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.099104741,Snack Foods,114.8834,Medium,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0769148715,Health and Hygiene,36.6874,Medium,Tier 3,Supermarket Type3,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.1004406015,Fruits and Vegetables,187.724,Medium,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,146.3076,Medium,Tier 3,Grocery Store,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.09056135225,Household,188.753,High,Tier 3,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.099104741,Snack Foods,145.276,Medium,Tier 3,Supermarket Type2,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.099104741,Snack Foods,49.8666,Medium,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.099104741,Snack Foods,123.7704,Small,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09056135225,Household,176.2712,Medium,Tier 3,Supermarket Type2,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.10196820275,Dairy,141.3154,Medium,Tier 1,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.1004406015,Fruits and Vegetables,170.9106,Medium,Tier 3,Supermarket Type2,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,100.5358,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926787895,Breads,256.5988,Small,Tier 1,Supermarket Type1,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.094603404,Soft Drinks,36.0848,Small,Tier 1,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.09982679575,Baking Goods,126.5362,High,Tier 3,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.099104741,Snack Foods,146.076,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.090649107,Others,65.9142,Medium,Tier 2,Supermarket Type1,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.0926762305,Frozen Foods,247.4434,High,Tier 3,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926762305,Frozen Foods,215.2218,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.1004406015,Fruits and Vegetables,37.3506,Small,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.099104741,Snack Foods,173.2764,Small,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.085274988,Meat,100.7674,Medium,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.09056135225,Household,60.0194,Medium,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.10196820275,Dairy,146.3786,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.10196820275,Dairy,119.044,Small,Tier 1,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.094603404,Soft Drinks,182.4634,Small,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.09056135225,Household,44.0112,Small,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.085274988,Meat,94.3752,Small,Tier 1,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.102407778,Canned,216.4824,Small,Tier 1,Grocery Store,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.085274988,Meat,48.3718,Small,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.09056135225,Household,158.1604,Medium,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.1004406015,Fruits and Vegetables,102.7332,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.090649107,Others,57.0614,Medium,Tier 2,Supermarket Type1,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.099104741,Snack Foods,261.491,High,Tier 3,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.102407778,Canned,50.6008,Medium,Tier 1,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09982679575,Baking Goods,51.4666,Medium,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.099104741,Snack Foods,161.0578,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.085274988,Meat,223.5404,Small,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.09056135225,Household,260.8962,Medium,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.0926762305,Frozen Foods,246.846,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0769148715,Health and Hygiene,44.077,Small,Tier 1,Grocery Store,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.09982679575,Baking Goods,78.2328,Medium,Tier 1,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.1004406015,Fruits and Vegetables,101.0016,Medium,Tier 3,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.1004406015,Fruits and Vegetables,260.3278,Medium,Tier 3,Supermarket Type2,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09056135225,Household,174.6054,Medium,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.0926787895,Breads,224.7088,Small,Tier 1,Supermarket Type1,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.0926762305,Frozen Foods,109.9254,Small,Tier 1,Grocery Store,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926787895,Breads,262.3594,Small,Tier 1,Supermarket Type1,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.10196820275,Dairy,75.7012,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.1004406015,Fruits and Vegetables,128.4652,Medium,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.08677710175,Hard Drinks,180.666,Medium,Tier 1,Supermarket Type1,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.099104741,Snack Foods,124.5704,Medium,Tier 3,Supermarket Type2,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.099104741,Snack Foods,107.4912,Medium,Tier 3,Supermarket Type2,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.12962012525,Seafood,195.7768,Medium,Tier 3,Supermarket Type3,3589.3278,473.3838,3589.3278,0.03128464325,0.12962012525
0.09056135225,Household,207.0954,Small,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.085274988,Meat,196.311,Medium,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.102407778,Canned,100.57,High,Tier 3,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.099104741,Snack Foods,176.0028,Medium,Tier 3,Supermarket Type2,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.10196820275,Dairy,73.8354,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.1004406015,Fruits and Vegetables,180.5976,Small,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.099104741,Snack Foods,169.679,Small,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09056135225,Household,56.2588,Medium,Tier 3,Supermarket Type2,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.08677710175,Hard Drinks,156.5946,Medium,Tier 3,Supermarket Type3,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.099104741,Snack Foods,169.9764,Medium,Tier 3,Supermarket Type2,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.099104741,Snack Foods,111.1912,Small,Tier 1,Grocery Store,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,186.524,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.099104741,Snack Foods,141.1496,Small,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.102407778,Canned,89.1172,Medium,Tier 3,Supermarket Type3,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.08677710175,Hard Drinks,159.6946,Medium,Tier 3,Supermarket Type2,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.0926762305,Frozen Foods,148.8392,Medium,Tier 3,Supermarket Type2,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.094603404,Soft Drinks,121.644,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.0926762305,Frozen Foods,146.6076,Small,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926762305,Frozen Foods,149.0076,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.102407778,Canned,264.7226,Medium,Tier 3,Supermarket Type2,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09883876650000001,Starchy Foods,224.0746,Medium,Tier 2,Supermarket Type1,3592.6567999999997,958.752,3592.6567999999997,0.0258983885,0.09883876650000001
0.1004406015,Fruits and Vegetables,182.1976,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
